"","10","20","30","40","50","60","70","80","90","100"
"1",7.842,10.539,13.497,17.282,20.207,23.206,25.151,29.669,35.529,43.364
"2",6.90799999999996,9.983,14.765,17.524,20.496,27.44,40.306,36.822,41.622,36.9879999999999
"3",7.55200000000002,9.91500000000008,13.2620000000001,15.4100000000001,19.894,21.253,25.324,31.7360000000001,36.2909999999999,37.5609999999999
"4",7.25099999999998,9.40800000000002,12.376,16.376,19.692,21.6030000000001,25.842,28.2860000000001,34.349,36.4440000000001
"5",7.28800000000001,9.75800000000004,11.9949999999999,15.25,17.8140000000001,20.6220000000001,26.3620000000001,28.9739999999999,33.4169999999999,36.6290000000001
"6",7.59899999999993,9.78400000000011,11.846,16.413,18.655,21.9099999999999,24.865,29.095,34.5400000000002,35.759
"7",7.74800000000005,10.384,13.1980000000001,15.875,20.086,22.607,23.2320000000002,30.1699999999998,33.3119999999999,37.7749999999999
"8",7.27299999999991,9.83699999999999,13.7559999999999,16.559,20.0740000000001,24.4190000000001,27.4760000000001,29.52,35.4209999999998,38.5239999999999
"9",7.14400000000001,11.2339999999999,13.4190000000001,17.6900000000001,18.5650000000001,22.9609999999998,27.0720000000001,29.6390000000001,35.3099999999999,40.8390000000004
"10",7.60699999999997,10.8310000000001,13.8200000000002,16.645,22.623,23.576,24.4649999999997,27.9839999999999,30.8690000000001,44.5790000000002
